Waviness,AI_Score,Category
0.11216500708698973,56.41703579598535,Normal
0.0,14.381907755006996,Conservative
0.0,5.17995694904521,Conservative
0.0,4.871881246814791,Conservative
0.0,8.744971263817082,Conservative
0.06150780038417203,12.673650404227319,Conservative
0.0,11.449769992829982,Conservative
0.13361749084135982,16.475524462138544,Conservative
0.08029613568327676,13.194136671386897,Conservative
0.0,14.085519928158988,Conservative
0.00917565858578584,9.24128769281649,Conservative
0.040912860705489607,11.571457353221296,Conservative
0.0,10.757549300777,Conservative
0.0,14.019426419971506,Conservative
0.0,14.177052665107087,Conservative
0.0719823046578485,56.089404371007866,Normal
0.0,14.184351792196578,Conservative
0.0,4.923491662635729,Conservative
0.0,4.823298904922223,Conservative
0.0,8.88596820510153,Conservative
0.578593989622946,26.445294423946013,Conservative
0.0,11.416997205355456,Conservative
0.08364069717898553,15.173203068126245,Conservative
0.0513727346235715,12.382022816638772,Conservative
0.0,13.971658669616065,Conservative
0.006018883214094828,9.203860440904716,Conservative
0.026370765443788358,11.125079708125387,Conservative
0.0,10.675221216364253,Conservative
0.0,13.915797978179178,Conservative
0.0,14.063808951729975,Conservative
0.2537689313196796,61.67130121615335,Normal
0.0,14.00357414233888,Conservative
0.0,4.790691676188023,Conservative
0.0,4.8235780131360375,Conservative
0.0,9.015191254069133,Conservative
1.5451854747613885,50.98774740361338,Normal
0.0,11.385082583814215,Conservative
0.05226417739218124,14.360795827605502,Conservative
0.032868961566510535,11.848926701087665,Conservative
0.0,13.869490716422236,Conservative
0.003945027656707012,9.189734642876237,Conservative
0.01700281599286413,10.82789175984401,Conservative
0.0,10.606215855485342,Conservative
0.0,13.82227195784421,Conservative
0.0,13.961033848566796,Conservative
1.2447535447759388,88.97250539208771,Aggressive
0.0,13.848653141996028,Conservative
0.0,4.8593303875622516,Conservative
0.0,4.86038652953997,Conservative
0.0,9.133513892684512,Conservative
1.6745814599236288,51.01073395441795,Normal
0.0,11.354459005037338,Conservative
0.032619167816556764,13.85658885741838,Conservative
0.021034157264658404,11.495467818263686,Conservative
0.0,13.778408692199958,Conservative
0.002584138227538446,9.190161433015435,Conservative
0.010965743615530599,10.62955453628346,Conservative
0.0,10.549101015054092,Conservative
0.0,13.738485331805519,Conservative
0.0,13.868343003067851,Conservative
1.9041073869334448,96.5468702245249,Aggressive
0.0,13.724478848201738,Conservative
0.0,5.136205652008754,Conservative
0.0,4.925132925683277,Conservative
0.0,9.24176822061212,Conservative
1.110468836486211,40.74272510901788,Normal
0.0,11.325343456825689,Conservative
0.02034177854290259,13.54528607045435,Conservative
0.013464370771181677,11.257922460450608,Conservative
0.0,13.697578766215756,Conservative
0.0016918467364046563,9.199528083800388,Conservative
0.007073744208746291,10.497331953941694,Conservative
0.0,10.502547523957352,Conservative
0.0,13.663815399213,Conservative
0.0,13.78511354669574,Conservative
1.2730666539712192,91.1746104883664,Aggressive
0.0,13.719432944854681,Conservative
0.0,5.6256227009593145,Conservative
0.0,5.011576340994208,Conservative
0.0,9.340742782634832,Conservative
0.7239154526784768,30.544166197515082,Conservative
0.0,11.29781371232487,Conservative
0.012678323265951062,13.354251861391267,Conservative
0.008621527233721338,11.095480442334575,Conservative
0.0,13.626075747072624,Conservative
0.0011071767194614779,9.214272935385964,Conservative
0.0045637962315812075,10.409846174113717,Conservative
0.0,10.465341068066122,Conservative
0.0,13.597516607866082,Conservative
0.0,13.71060882901402,Conservative
0.8350108808485605,80.06194647089636,Aggressive
0.0,13.75464807403573,Conservative
0.0,6.329484597832027,Conservative
0.0,5.115013277464002,Conservative
0.0,9.431181678097015,Conservative
0.4669822032749167,23.792229106483937,Conservative
0.0,11.271860758464197,Conservative
0.00789886671745144,13.237947270649236,Conservative
0.00552233613620956,10.982005527519508,Conservative
0.0,13.562964205009681,Conservative
0.0007242759942283072,9.23216453265292,Conservative
0.002944694055639019,10.353056973630872,Conservative
0.0,10.436383725801246,Conservative
0.0,13.538805030565404,Conservative
0.0,13.644056002454896,Conservative
0.5414671086601782,72.7289796524408,Aggressive
0.0,13.779329404495497,Conservative
0.0,7.247419747930431,Conservative
0.0,5.231781467951501,Conservative
0.0,9.513784416872294,Conservative
0.29922545837213743,19.408768612395775,Conservative
0.0,11.247424067420898,Conservative
0.0049197956153235346,13.167920240049401,Conservative
0.0035383299530309387,10.900742707083882,Conservative
0.0,13.507344917235784,Conservative
0.000473626912528502,9.251827230600558,Conservative
0.0019000456218201123,10.317674677738294,Conservative
0.0,10.41468963481255,Conservative
0.0,13.486908617161422,Conservative
0.0,13.584692605512588,Conservative
0.3486563142699328,68.03044669281543,Normal
0.0,13.7949448806665,Conservative
0.0,8.376947051392033,Conservative
0.0,5.358947008060547,Conservative
0.0,9.589206259229782,Conservative
0.19088726127338784,16.60085298671486,Conservative
0.0,11.224414933871504,Conservative
0.003063670303746201,13.126441736863011,Conservative
0.0022677920532814255,10.840930594091217,Conservative
0.0,13.458379458340636,Conservative
0.00030961598218226527,9.272431150444168,Conservative
0.0012259504979823532,10.297494596045864,Conservative
0.0,10.399377585501208,Conservative
0.0,13.441095469478318,Conservative
0.0,13.531793104514259,Conservative
0.22350531427836184,65.09693219699537,Normal
0.0,13.802761796473364,Conservative
0.0,9.713670609512523,Conservative
0.0,5.494101738325304,Conservative
0.0,9.658058915745295,Conservative
0.12140883027660099,14.82097709493797,Conservative
0.0,11.202731619191095,Conservative
0.0019075350252995692,13.102489732932266,Conservative
0.0014538786079150157,10.79563720305068,Conservative
0.0,13.415301294553217,Conservative
0.0002023353477440537,9.293490736583715,Conservative
0.0007909419674554385,10.288323357172729,Conservative
0.0,10.389662259829139,Conservative
0.0,13.400688249949816,Conservative
0.0,13.484682693199906,Conservative
0.1428622923831848,63.318429157677095,Normal
0.0,13.803878034038764,Conservative
0.0,11.251494060750378,Conservative
0.0,5.6352291889911355,Conservative
0.0,9.720911546418973,Conservative
0.0770562752310342,13.70365228890152,Conservative
0.0,11.182268933650578,Conservative
0.0011875566815293332,13.089227220786778,Conservative
0.000932315396097394,10.760378448486724,Conservative
0.0,13.377418755001688,Conservative
0.00013218622690480686,9.314734635288072,Conservative
0.0005102223012709572,10.28728556337017,Conservative
0.0,10.384845137333643,Conservative
0.0,13.365070019549542,Conservative
0.0,13.442743146104386,Conservative
0.09113863078743448,62.28403548363022,Normal
0.0,13.799247374763107,Conservative
0.0,12.98284533987871,Conservative
0.0,5.78061432094369,Conservative
0.0,9.778292021477508,Conservative
0.048831791017891035,13.009657555679086,Conservative
0.0,11.16292408358444,Conservative
0.0007392623624334388,13.082423699659484,Conservative
0.0005979941730718252,10.732236472915076,Conservative
0.0,13.344113292911599,Conservative
8.63316327883723e-05,9.336022192895763,Conservative
0.00032907907508139544,10.292375050748566,Conservative
0.0,10.38430564897976,Conservative
0.0,13.333684923586652,Conservative
0.0,13.405413843071374,Conservative
0.05806358664900396,61.72335339880248,Normal
0.0,13.78970019072524,Conservative
0.0,14.898904177204308,Conservative
0.0,5.928781829791162,Conservative
0.0,9.830688411066141,Conservative
0.030910186151110075,12.584327228654669,Conservative
0.0,11.144600040235806,Conservative
0.0004601645692329132,13.07946946824854,Conservative
0.0003836367655765116,10.709296880927797,Conservative
0.0,13.314835178222124,Conservative
5.636703964562173e-05,9.357290301033393,Conservative
0.00021220340711103347,10.302163673851576,Conservative
0.0,10.387492885244184,Conservative
0.0,13.306035908815714,Conservative
0.0,13.372189970603015,Conservative
0.036956364132261305,61.46100438958072,Normal
0.0,13.775960534216189,Conservative
0.0,16.98982628273851,Conservative
0.0,6.078453354783904,Conservative
0.0,9.878550668780512,Conservative
0.019548730309908002,12.32847392529516,Conservative
0.0,11.127207288048751,Conservative
0.0002864203305402059,13.07876114053013,Conservative
0.00024616303985602883,10.690289392349122,Conservative
0.0,13.289097945497213,Conservative
3.67920083341744e-05,9.378519913849725,Conservative
0.00013680535248994374,10.315611688710142,Conservative
0.0,10.393917998048828,Conservative
0.0,13.281680849824824,Conservative
0.0,13.342619176000095,Conservative
0.02350543198579508,61.384351025101125,Normal
0.0,13.7586604035714,Conservative
0.0,19.244959631337437,Conservative
0.0,6.228517306171024,Conservative
0.0,9.922292470606402,Conservative
0.012354709625308047,12.178856358028442,Conservative
0.0,11.11066453368363,Conservative
0.00017826860296193682,13.079319088185013,Conservative
0.0001579776019600132,10.674358260495486,Conservative
0.0,13.266472399011956,Conservative
2.4007983526530552e-05,9.399715257382288,Conservative
8.817426058094213e-05,10.331943775311544,Conservative
0.0,10.40314733756033,Conservative
0.0,13.260227940974154,Conservative
0.0,13.31629747440792,Conservative
0.014942186786820688,61.421591819393306,Normal
0.0,13.73835177470673,Conservative
0.0,21.65304950209365,Conservative
0.0,6.378007129684036,Conservative
0.0,9.962293168863384,Conservative
0.007803691725827733,12.09533528801995,Conservative
0.0,11.094898766682908,Conservative
0.00011095055483897197,13.08054954391087,Conservative
0.00010139801937825155,10.660915493070384,Conservative
0.0,13.246580646035188,Conservative
1.5661462660077063e-05,9.42089118081072,Conservative
5.681456133110885e-05,10.350567548786314,Conservative
0.0,10.41479630895136,Conservative
0.0,13.241330874399038,Conservative
0.0,13.292864900512233,Conservative
0.009494612954137609,61.52725991642113,Normal
0.0,13.715516843480044,Conservative
0.0,24.202429926520182,Conservative
0.0,6.526085181296756,Conservative
0.0,9.998899820929216,Conservative
0.004926775578852016,12.052536753787564,Conservative
0.0,11.079844932364932,Conservative
6.905103832157e-05,13.08209682426843,Conservative
6.50903357950483e-05,10.6495469290287,Conservative
0.0,13.229090421448115,Conservative
1.0213712677398235e-05,9.442065692222616,Conservative
3.6597315714814727e-05,10.371019634721595,Conservative
0.0,10.428523904630923,Conservative
0.0,13.224684110005223,Conservative
0.0,13.272001198124764,Conservative
0.006031050524009318,61.67276349342758,Normal
0.0,13.690576815853456,Conservative
0.0,26.881199991246206,Conservative
0.0,6.6720302823419235,Conservative
0.0,10.032429254715405,Conservative
0.0031092236738752277,12.034485836542835,Conservative
0.0,11.065445388681503,Conservative
4.2973335895670995e-05,13.083751639632696,Conservative
4.1787750474142626e-05,10.639952069826201,Conservative
0.0,13.21370983776832,Conservative
6.6590100846752875e-06,9.463255763289315,Conservative
2.3567014949321674e-05,10.392929673853661,Conservative
0.0,10.444027853805956,Conservative
0.0,13.210018407462451,Conservative
0.0,13.253421714188576,Conservative
0.0038298959403159113,61.840271542507054,Normal
0.0,13.663899502774484,Conservative
0.0,29.677384056159056,Conservative
0.0,6.815227635087866,Conservative
0.0,10.063170136572905,Conservative
0.0019615168834388186,12.03117174044308,Conservative
0.0,11.0516492585147,Conservative
2.67434643557741e-05,13.085394281233237,Conservative
2.682994635705427e-05,10.631905476493847,Conservative
0.0,13.200182615882166,Conservative
4.3402058977903835e-06,9.484475167072814,Conservative
1.5171234956312674e-05,10.415996027339324,Conservative
0.0,10.461040326994404,Conservative
0.0,13.197096705173085,Conservative
0.0,13.236873583774248,Conservative
0.002431523832875254,62.0187857964745,Normal
0.0,13.635805917836452,Conservative
0.8705094198240833,56.26426891078242,Normal
0.0,6.9551602034960345,Conservative
0.0,10.091385011953117,Conservative
0.0012370933200500644,12.036357687049753,Conservative
0.0,11.03841174823909,Conservative
1.6642836451264786e-05,13.086959478612231,Conservative
1.72275035055236e-05,10.625231951968422,Conservative
0.0,13.188283804968442,Conservative
2.828039326274734e-06,9.505733555817583,Conservative
9.763254613659456e-06,10.439969149451947,Conservative
0.0,10.479324134193387,Conservative
0.0,13.185710378960252,Conservative
0.0,13.222132243006266,Conservative
0.0015434141472923557,62.20162784112409,Normal
0.0,13.606576032593559,Conservative
1.8025236415517565,76.416451965294,Aggressive
0.0,7.091400964728548,Conservative
0.0,10.1173122942136,Conservative
0.0007800079404072235,12.04618853899518,Conservative
0.0,11.025693476141239,Conservative
1.0356886883163784e-05,13.088414710301269,Conservative
1.1062429164709897e-05,10.619790539943944,Conservative
0.0,13.177815973424039,Conservative
1.8421916099242708e-06,9.52703627305467,Conservative
6.280914329082066e-06,10.464640011640153,Conservative
0.0,10.498669359303934,Conservative
0.0,13.175675882016632,Conservative
0.0,13.20899827680223,Conservative
0.0009795138481315604,62.38483678820155,Normal
0.0,13.576453812640255,Conservative
1.5415397027059026,79.77152856615616,Aggressive
0.0,7.248855684788047,Conservative
0.0,10.141168182032136,Conservative
0.0004916939586490088,12.058307615560288,Conservative
0.0,11.01345983620425,Conservative
6.445020205467935e-06,13.089746858305231,Conservative
7.103928922447267e-06,10.615464165945166,Conservative
0.0,13.168605838505274,Conservative
1.1996600335351104e-06,9.5483845805037,Conservative
4.039278200806962e-06,10.489831877559135,Conservative
0.0,10.51889037860912,Conservative
0.0,13.166831749835392,Conservative
0.0,13.197294590801542,Conservative
0.0006215447527290941,62.56615042932132,Normal
0.0,13.545651634030209,Conservative
1.0774036295156364,71.85775793416548,Aggressive
0.0,7.455199989175821,Conservative
0.0,10.163148490687442,Conservative
0.000309885376193364,12.071297599410101,Conservative
0.0,11.001680410899944,Conservative
4.0106366355195575e-06,13.09095403137521,Conservative
4.562064503943475e-06,10.612152891978978,Conservative
0.0,13.160501296033663,Conservative
7.810079107883894e-07,9.569776100375117,Conservative
2.596785543929059e-06,10.515394321053938,Conservative
0.0,10.539823216699943,Conservative
0.0,13.159035944455312,Conservative
0.0,13.186863887322023,Conservative
0.00039434458527410075,62.74435919116118,Normal
0.0,13.514354161976213,Conservative
0.7493211791188905,66.43704342081578,Normal
0.0,7.70536580200846,Conservative
0.0,10.183430386797921,Conservative
0.0001952662142565842,12.084327277386517,Conservative
0.0,10.990328438976931,Conservative
2.4957268028721925e-06,13.092040585381978,Conservative
2.929773884829956e-06,10.609769487855129,Conservative
0.0,13.153368809792346,Conservative
5.083073446598974e-07,9.59120535082347,Conservative
1.6688573953871355e-06,10.541198762769314,Conservative
0.0,10.561323198737025,Conservative
0.0,13.152163508188416,Conservative
0.0,13.17756642063293,Conservative
0.00025016566595100387,62.91889774864017,Normal
0.0,13.482721760353664,Conservative
0.09350481496814744,52.569731769517034,Normal
0.0,7.994700747104963,Conservative
0.0,10.202174019885831,Conservative
0.00012302152143028877,12.096928784026408,Conservative
0.0,10.979380339413357,Conservative
1.5530165421334107e-06,13.093014117264776,Conservative
1.8815344819955726e-06,10.608236489805176,Conservative
0.0,13.147091121203877,Conservative
3.3072800498246124e-07,9.61266430156063,Conservative
1.0721440233396606e-06,10.567135049938898,Conservative
0.0,10.583262863059756,Conservative
0.0,13.146104495999012,Conservative
0.0,13.169278005340235,Conservative
0.00015868416499533914,63.08958785350972,Normal
0.0,13.450893490125681,Conservative
1.1052224480191963,83.44870232115719,Aggressive
0.0,8.319027604954417,Conservative
0.0,10.219524047321197,Conservative
7.749436409909549e-05,12.10885746431389,Conservative
0.0,10.968815289778979,Conservative
9.663867655164893e-07,13.093883673957956,Conservative
1.2083466209844573e-06,10.60748421585595,Conservative
0.0,13.14156524230397,Conservative
2.1512415493418757e-07,9.634142907833366,Conservative
6.88554282035625e-07,10.593108765598842,Conservative
0.0,10.605530102785792,Conservative
0.0,13.140762156547284,Conservative
0.0,13.161888252001146,Conservative
0.00010064645366826688,63.25647720082805,Normal
0.0,13.418989746574987,Conservative
1.9838731348852345,97.55735300625797,Aggressive
0.0,8.674611591415118,Conservative
0.0,10.235611051810125,Conservative
4.880905058612939e-05,12.120003969651345,Conservative
0.0,10.9586148555828,Conservative
6.013429098714084e-07,13.09465870646517,Conservative
7.7601184322873e-07,10.607449398457485,Conservative
0.0,13.136700698148557,Conservative
1.398881988023959e-07,9.655629600516997,Conservative
4.420538513016936e-07,10.619039058723692,Conservative
0.0,10.628026509146542,Conservative
0.0,13.136051333764327,Conservative
0.0,13.155299005426595,Conservative
6.383026611614998e-05,63.419739169129365,Normal
0.0,13.387114578570355,Conservative
1.3893240847141426,98.10308021076666,Aggressive
0.0,9.058126692092605,Conservative
0.0,10.25055285266733,Conservative
3.073811526643766e-05,12.130339330464976,Conservative
0.0,10.948762666333947,Conservative
3.74188266018496e-07,13.095348478497923,Conservative
4.983553569815058e-07,10.608074217038164,Conservative
0.0,13.132417988154247,Conservative
9.0938296892773e-08,9.67711172212688,Conservative
2.8370385507514584e-07,10.64485685546692,Conservative
0.0,10.650665892890128,Conservative
0.0,13.131897063164333,Conservative
0.0,13.14942296299137,Conservative
4.047826404129036e-05,63.579611054735544,Normal
0.0,13.355357727600662,Conservative
0.9477078098904022,89.64550791927074,Aggressive
0.0,9.466621890233549,Conservative
0.0,10.26445571370886,Conservative
1.935554968923725e-05,12.139880815867372,Conservative
0.0,10.939244133720955,Conservative
2.328387466321165e-07,13.09596175028576,Conservative
3.200373388523303e-07,10.609305591294259,Conservative
0.0,13.128647239203719,Conservative
5.9099885874047686e-08,9.69857590581972,Conservative
1.8201608398271674e-07,10.670503356648302,Conservative
0.0,10.673372963189664,Conservative
0.0,13.128233339605469,Conservative
0.0,13.144182452343264,Conservative
2.566772893936075e-05,63.73635657514812,Normal
0.0,13.323796419691464,Conservative
0.6409276557455961,84.56892246086976,Aggressive
0.0,9.897487957277132,Conservative
0.0,10.277415451782156,Conservative
1.2186791685131482e-05,12.148670872264633,Conservative
0.0,10.930046207320537,Conservative
1.448831191396981e-07,13.096506627082716,Conservative
2.0551803636692512e-07,10.61109464600597,Conservative
0.0,13.125327026500425,Conservative
3.8397315549332234e-08,9.720008398680768,Conservative
1.167375067723242e-07,10.695928756181136,Conservative
0.0,10.696082146170149,Conservative
0.0,13.125002035693543,Conservative
0.0,13.139508349997724,Conservative
1.6275196966450778e-05,63.89024361148057,Normal
0.0,13.292496939373091,Conservative
0.43035006208298565,81.85972531649684,Aggressive
0.0,10.348425325254091,Conservative
0.0,10.289518450780763,Conservative
7.67242377541777e-06,12.156764271590264,Conservative
0.0,10.921157163448125,Conservative
9.015255842701468e-08,13.096990504566557,Conservative
1.3197275272602838e-07,10.613396290145362,Conservative
0.0,13.122403341054097,Conservative
2.493962369953806e-08,9.741395332913607,Conservative
7.484607067453908e-08,10.721091134657653,Conservative
0.0,10.71873652746356,Conservative
0.0,13.122151952375951,Conservative
0.0,13.135339124316417,Conservative
1.0319077322131532e-05,64.04153146624314,Normal
0.0,13.261516011457203,Conservative
0.2871798415025655,80.75865860938094,Aggressive
0.0,10.817413428806908,Conservative
0.0,10.30084258653158,Conservative
4.829902681358078e-06,12.164220396436901,Conservative
0.0,10.912566423072995,Conservative
5.60965711191273e-08,13.09742006971539,Conservative
8.474247437106897e-08,10.616168873498735,Conservative
0.0,13.119828685293438,Conservative
1.6194004359704195e-08,9.762722949679706,Conservative
4.797197128425523e-08,10.745955495302347,Conservative
0.0,10.741286905169568,Conservative
0.0,13.119637985443743,Conservative
0.0,13.131619988240015,Conservative
6.54234660050137e-06,64.19046401517473,Normal
0.0,13.230902013397408,Conservative
0.1906043629249119,80.71632331240384,Aggressive
0.0,11.30268179125456,Conservative
0.0,10.311458068249134,Conservative
3.0402527588790917e-06,12.171098725433811,Conservative
0.0,10.904264395082892,Conservative
3.4905413854859614e-08,13.097801332035791,Conservative
5.441244610437934e-08,10.619373897112368,Conservative
0.0,13.117561280631135,Conservative
1.051222042747213e-08,9.783977780749245,Conservative
3.073747656401338e-08,10.770492918222423,Conservative
0.0,10.763690941285375,Conservative
0.0,13.117420393624338,Conservative
0.0,13.128302148851246,Conservative
4.147690115406343e-06,64.33726646745959,Normal
0.0,13.200696038387392,Conservative
0.12589757650234734,81.34517521367445,Aggressive
0.0,11.80268303308383,Conservative
0.0,10.321428202373095,Conservative
1.9135908990719486e-06,12.177456300070002,Conservative
0.0,10.8962423415607,Conservative
2.1719393397751333e-08,13.09813967005016,Conservative
3.4936025627985146e-08,10.622975762242863,Conservative
0.0,13.115564372863254,Conservative
6.821991860306298e-09,9.805146793111513,Conservative
1.9688524588445944e-08,10.794679814809752,Conservative
0.0,10.785912401113773,Conservative
0.0,13.115464155705242,Conservative
0.0,13.12534214237797,Conservative
2.6294256820290443e-06,64.48214429636639,Normal
0.0,13.170932827032347,Conservative
0.08279886774949485,82.37742844802031,Aggressive
0.0,12.31606790145952,Conservative
0.0,10.33081008458417,Conservative
1.2043671109296383e-06,12.183346407400517,Conservative
0.0,10.888492262107139,Conservative
1.3514537761207265e-08,13.09843988411156,Conservative
2.2429775370369498e-08,10.62694154785033,Conservative
0.0,13.11380562309051,Conservative
4.425935173912876e-09,9.826217501440485,Conservative
1.2607378252482704e-08,10.818497268227096,Conservative
0.0,10.807920471400957,Conservative
0.0,13.113738405687181,Conservative
0.0,13.122701244611232,Conservative
1.6668592028824236e-06,64.62528343973132,Normal
0.0,13.141641583373055,Conservative
0.054242980370367455,83.63156011031371,Aggressive
0.0,12.841662354507532,Conservative
0.0,10.339655225665712,Conservative
7.579509411215213e-07,12.188817999005238,Conservative
0.0,10.881006794594686,Conservative
8.409176168651353e-09,13.098706250380904,Conservative
1.4399613945670353e-08,10.63124081009851,Conservative
0.0,13.11225657342765,Conservative
2.8706281796075928e-09,9.847178052936455,Conservative
8.070591306363895e-09,10.841930448775646,Conservative
0.0,10.829689149025477,Conservative
0.0,13.112215936338828,Conservative
0.0,13.120344947921492,Conservative
1.0566271028461264e-06,64.76685120990389,Normal
0.0,13.112846689217719,Conservative
0.035411558499857776,84.98701181304128,Aggressive
0.0,13.37844668277225,Conservative
0.0,10.348010116672693,Conservative
4.76977104035825e-07,12.193915546778006,Conservative
0.0,10.873779130062616,Conservative
5.232444332079094e-09,13.09894257308992,Conservative
9.243779075518432e-09,10.635845399518319,Conservative
0.0,13.11089217814346,Conservative
1.8613501850950342e-09,9.86801728863488,Conservative
5.164844552041359e-09,10.86496809499243,Conservative
0.0,10.851196692984509,Conservative
